x-axis,1
second,Volt
-1.000000E-06,-22.812500000000E+00
-998.000E-09,-22.968750000000E+00
-996.000E-09,-22.812500000000E+00
-994.000E-09,-22.968750000000E+00
-992.000E-09,-22.812500000000E+00
-990.000E-09,-22.968750000000E+00
-988.000E-09,-22.812500000000E+00
-986.000E-09,-22.812500000000E+00
-984.000E-09,-22.812500000000E+00
-982.000E-09,-22.968750000000E+00
-980.000E-09,-22.812500000000E+00
-978.000E-09,-22.812500000000E+00
-976.000E-09,-22.812500000000E+00
-974.000E-09,-22.812500000000E+00
-972.000E-09,-22.812500000000E+00
-970.000E-09,-22.968750000000E+00
-968.000E-09,-22.812500000000E+00
-966.000E-09,-22.812500000000E+00
-964.000E-09,-22.656250000000E+00
-962.000E-09,-22.968750000000E+00
-960.000E-09,-22.812500000000E+00
-958.000E-09,-22.968750000000E+00
-956.000E-09,-22.812500000000E+00
-954.000E-09,-22.968750000000E+00
-952.000E-09,-22.812500000000E+00
-950.000E-09,-22.968750000000E+00
-948.000E-09,-22.812500000000E+00
-946.000E-09,-22.968750000000E+00
-944.000E-09,-22.812500000000E+00
-942.000E-09,-22.968750000000E+00
-940.000E-09,-22.812500000000E+00
-938.000E-09,-22.968750000000E+00
-936.000E-09,-22.968750000000E+00
-934.000E-09,-22.968750000000E+00
-932.000E-09,-22.812500000000E+00
-930.000E-09,-23.125000000000E+00
-928.000E-09,-22.812500000000E+00
-926.000E-09,-22.968750000000E+00
-924.000E-09,-22.812500000000E+00
-922.000E-09,-22.968750000000E+00
-920.000E-09,-22.812500000000E+00
-918.000E-09,-22.968750000000E+00
-916.000E-09,-22.812500000000E+00
-914.000E-09,-22.968750000000E+00
-912.000E-09,-22.968750000000E+00
-910.000E-09,-22.968750000000E+00
-908.000E-09,-22.812500000000E+00
-906.000E-09,-22.968750000000E+00
-904.000E-09,-22.968750000000E+00
-902.000E-09,-22.968750000000E+00
-900.000E-09,-22.812500000000E+00
-898.000E-09,-22.968750000000E+00
-896.000E-09,-22.968750000000E+00
-894.000E-09,-22.812500000000E+00
-892.000E-09,-22.812500000000E+00
-890.000E-09,-22.968750000000E+00
-888.000E-09,-22.812500000000E+00
-886.000E-09,-22.968750000000E+00
-884.000E-09,-22.812500000000E+00
-882.000E-09,-22.968750000000E+00
-880.000E-09,-22.968750000000E+00
-878.000E-09,-22.968750000000E+00
-876.000E-09,-22.812500000000E+00
-874.000E-09,-22.968750000000E+00
-872.000E-09,-22.968750000000E+00
-870.000E-09,-22.968750000000E+00
-868.000E-09,-22.812500000000E+00
-866.000E-09,-22.968750000000E+00
-864.000E-09,-22.812500000000E+00
-862.000E-09,-22.968750000000E+00
-860.000E-09,-22.812500000000E+00
-858.000E-09,-22.968750000000E+00
-856.000E-09,-22.812500000000E+00
-854.000E-09,-22.968750000000E+00
-852.000E-09,-22.812500000000E+00
-850.000E-09,-22.812500000000E+00
-848.000E-09,-22.812500000000E+00
-846.000E-09,-22.812500000000E+00
-844.000E-09,-22.812500000000E+00
-842.000E-09,-22.812500000000E+00
-840.000E-09,-22.812500000000E+00
-838.000E-09,-22.968750000000E+00
-836.000E-09,-22.812500000000E+00
-834.000E-09,-22.968750000000E+00
-832.000E-09,-22.812500000000E+00
-830.000E-09,-22.812500000000E+00
-828.000E-09,-22.812500000000E+00
-826.000E-09,-22.968750000000E+00
-824.000E-09,-22.812500000000E+00
-822.000E-09,-22.968750000000E+00
-820.000E-09,-22.656250000000E+00
-818.000E-09,-22.968750000000E+00
-816.000E-09,-22.812500000000E+00
-814.000E-09,-22.968750000000E+00
-812.000E-09,-22.656250000000E+00
-810.000E-09,-22.968750000000E+00
-808.000E-09,-22.812500000000E+00
-806.000E-09,-22.656250000000E+00
-804.000E-09,-22.812500000000E+00
-802.000E-09,-22.812500000000E+00
-800.000E-09,-22.812500000000E+00
-798.000E-09,-22.968750000000E+00
-796.000E-09,-22.812500000000E+00
-794.000E-09,-22.968750000000E+00
-792.000E-09,-22.812500000000E+00
-790.000E-09,-22.968750000000E+00
-788.000E-09,-22.812500000000E+00
-786.000E-09,-22.968750000000E+00
-784.000E-09,-22.812500000000E+00
-782.000E-09,-22.968750000000E+00
-780.000E-09,-22.812500000000E+00
-778.000E-09,-22.968750000000E+00
-776.000E-09,-22.812500000000E+00
-774.000E-09,-22.656250000000E+00
-772.000E-09,-22.812500000000E+00
-770.000E-09,-22.812500000000E+00
-768.000E-09,-22.812500000000E+00
-766.000E-09,-22.968750000000E+00
-764.000E-09,-22.812500000000E+00
-762.000E-09,-22.968750000000E+00
-760.000E-09,-22.812500000000E+00
-758.000E-09,-22.968750000000E+00
-756.000E-09,-22.812500000000E+00
-754.000E-09,-22.812500000000E+00
-752.000E-09,-22.656250000000E+00
-750.000E-09,-22.812500000000E+00
-748.000E-09,-22.812500000000E+00
-746.000E-09,-22.968750000000E+00
-744.000E-09,-22.968750000000E+00
-742.000E-09,-22.812500000000E+00
-740.000E-09,-22.812500000000E+00
-738.000E-09,-22.812500000000E+00
-736.000E-09,-22.812500000000E+00
-734.000E-09,-22.968749999999E+00
-732.000E-09,-22.656250000001E+00
-730.000E-09,-22.968750000000E+00
-728.000E-09,-22.812500000000E+00
-726.000E-09,-22.968750000000E+00
-724.000E-09,-22.812500000000E+00
-722.000E-09,-22.968750000000E+00
-720.000E-09,-22.812500000000E+00
-718.000E-09,-22.812500000000E+00
-716.000E-09,-22.812500000000E+00
-714.000E-09,-22.968750000000E+00
-712.000E-09,-22.812500000000E+00
-710.000E-09,-22.812500000000E+00
-708.000E-09,-22.656250000000E+00
-706.000E-09,-22.812500000000E+00
-704.000E-09,-22.968750000000E+00
-702.000E-09,-22.968749999999E+00
-700.000E-09,-22.656250000000E+00
-698.000E-09,-22.812500000000E+00
-696.000E-09,-22.968750000000E+00
-694.000E-09,-22.968750000000E+00
-692.000E-09,-22.812500000000E+00
-690.000E-09,-22.812500000000E+00
-688.000E-09,-22.812500000000E+00
-686.000E-09,-22.812500000000E+00
-684.000E-09,-22.812500000000E+00
-682.000E-09,-22.968750000000E+00
-680.000E-09,-22.812500000000E+00
-678.000E-09,-22.968750000000E+00
-676.000E-09,-22.812500000000E+00
-674.000E-09,-22.968750000000E+00
-672.000E-09,-22.812500000000E+00
-670.000E-09,-22.812500000000E+00
-668.000E-09,-22.812500000000E+00
-666.000E-09,-22.968750000000E+00
-664.000E-09,-22.812500000000E+00
-662.000E-09,-22.968750000000E+00
-660.000E-09,-22.812500000000E+00
