x-axis,1
second,Volt
+7.2500000E-06,+468.7500000000E-03
+7.2505000E-06,+625.0000000000E-03
+7.2510000E-06,+625.0000000001E-03
+7.2515000E-06,+781.2499999998E-03
+7.2520000E-06,+625.0000000000E-03
+7.2525000E-06,+625.0000000000E-03
+7.2530000E-06,+625.0000000000E-03
+7.2535000E-06,+625.0000000005E-03
+7.2540000E-06,+781.2499999994E-03
+7.2545000E-06,+625.0000000000E-03
+7.2550000E-06,+625.0000000008E-03
+7.2555000E-06,+781.2499999992E-03
+7.2560000E-06,+625.0000000000E-03
+7.2565000E-06,+625.0000000000E-03
+7.2570000E-06,+625.0000000011E-03
+7.2575000E-06,+781.2499999989E-03
+7.2580000E-06,+625.0000000000E-03
+7.2585000E-06,+625.0000000013E-03
+7.2590000E-06,+781.2500000000E-03
+7.2595000E-06,+781.2500000000E-03
+7.2600000E-06,+781.2499999985E-03
+7.2605000E-06,+625.0000000000E-03
+7.2610000E-06,+625.0000000000E-03
+7.2615000E-06,+625.0000000000E-03
+7.2620000E-06,+625.0000000000E-03
+7.2625000E-06,+625.0000000000E-03
+7.2630000E-06,+625.0000000000E-03
+7.2635000E-06,+625.0000000000E-03
+7.2640000E-06,+625.0000000000E-03
+7.2645000E-06,+625.0000000000E-03
+7.2650000E-06,+625.0000000000E-03
+7.2655000E-06,+625.0000000000E-03
+7.2660000E-06,+625.0000000000E-03
+7.2665000E-06,+625.0000000000E-03
+7.2670000E-06,+625.0000000000E-03
+7.2675000E-06,+625.0000000000E-03
+7.2680000E-06,+625.0000000028E-03
+7.2685000E-06,+781.2499999971E-03
+7.2690000E-06,+625.0000000029E-03
+7.2695000E-06,+781.2499999970E-03
+7.2700000E-06,+625.0000000000E-03
+7.2705000E-06,+625.0000000000E-03
+7.2710000E-06,+625.0000000032E-03
+7.2715000E-06,+781.2499999967E-03
+7.2720000E-06,+625.0000000000E-03
+7.2725000E-06,+624.9999999965E-03
+7.2730000E-06,+468.7500000071E-03
+7.2735000E-06,+781.2499999964E-03
+7.2740000E-06,+625.0000000000E-03
+7.2745000E-06,+625.0000000000E-03
+7.2750000E-06,+625.0000000000E-03
+7.2755000E-06,+625.0000000000E-03
+7.2760000E-06,+625.0000000000E-03
+7.2765000E-06,+625.0000000041E-03
+7.2770000E-06,+781.2500000000E-03
+7.2775000E-06,+781.2499999957E-03
+7.2780000E-06,+625.0000000000E-03
+7.2785000E-06,+625.0000000044E-03
+7.2790000E-06,+781.2500000000E-03
+7.2795000E-06,+781.2499999954E-03
+7.2800000E-06,+625.0000000000E-03
+7.2805000E-06,+625.0000000000E-03
+7.2810000E-06,+625.0000000048E-03
+7.2815000E-06,+781.2499999951E-03
+7.2820000E-06,+625.0000000050E-03
+7.2825000E-06,+781.2499999950E-03
+7.2830000E-06,+625.0000000000E-03
+7.2835000E-06,+625.0000000000E-03
+7.2840000E-06,+625.0000000000E-03
+7.2845000E-06,+625.0000000000E-03
+7.2850000E-06,+625.0000000000E-03
+7.2855000E-06,+625.0000000000E-03
+7.2860000E-06,+625.0000000000E-03
+7.2865000E-06,+625.0000000000E-03
+7.2870000E-06,+625.0000000000E-03
+7.2875000E-06,+625.0000000000E-03
+7.2880000E-06,+624.9999999941E-03
+7.2885000E-06,+468.7500000060E-03
+7.2890000E-06,+625.0000000060E-03
+7.2895000E-06,+781.2499999877E-03
+7.2900000E-06,+468.7500000062E-03
+7.2905000E-06,+625.0000000000E-03
+7.2910000E-06,+625.0000000064E-03
+7.2915000E-06,+781.2500000000E-03
+7.2920000E-06,+781.2499999935E-03
+7.2925000E-06,+625.0000000000E-03
+7.2930000E-06,+625.0000000067E-03
+7.2935000E-06,+781.2499999933E-03
+7.2940000E-06,+624.9999999932E-03
+7.2945000E-06,+468.7500000069E-03
+7.2950000E-06,+625.0000000000E-03
+7.2955000E-06,+625.0000000000E-03
+7.2960000E-06,+624.9999999929E-03
+7.2965000E-06,+468.7500000072E-03
+7.2970000E-06,+625.0000000073E-03
+7.2975000E-06,+781.2500000000E-03
+7.2980000E-06,+781.2499999925E-03
+7.2985000E-06,+625.0000000075E-03
+7.2990000E-06,+781.2499999924E-03
+7.2995000E-06,+625.0000000000E-03
+7.3000000E-06,+625.0000000000E-03
+7.3005000E-06,+625.0000000000E-03
+7.3010000E-06,+625.0000000000E-03
+7.3015000E-06,+625.0000000000E-03
+7.3020000E-06,+625.0000000000E-03
+7.3025000E-06,+625.0000000000E-03
+7.3030000E-06,+625.0000000000E-03
+7.3035000E-06,+625.0000000000E-03
+7.3040000E-06,+625.0000000084E-03
+7.3045000E-06,+781.2499999915E-03
+7.3050000E-06,+625.0000000000E-03
+7.3055000E-06,+625.0000000000E-03
+7.3060000E-06,+625.0000000000E-03
+7.3065000E-06,+625.0000000000E-03
+7.3070000E-06,+625.0000000000E-03
+7.3075000E-06,+625.0000000000E-03
+7.3080000E-06,+625.0000000000E-03
+7.3085000E-06,+624.9999999909E-03
+7.3090000E-06,+468.7500000092E-03
+7.3095000E-06,+625.0000000000E-03
+7.3100000E-06,+625.0000000000E-03
+7.3105000E-06,+625.0000000000E-03
+7.3110000E-06,+625.0000000000E-03
+7.3115000E-06,+625.0000000000E-03
+7.3120000E-06,+625.0000000000E-03
+7.3125000E-06,+625.0000000097E-03
+7.3130000E-06,+781.2500000000E-03
+7.3135000E-06,+781.2499999901E-03
+7.3140000E-06,+625.0000000000E-03
+7.3145000E-06,+625.0000000000E-03
+7.3150000E-06,+625.0000000000E-03
+7.3155000E-06,+624.9999999898E-03
+7.3160000E-06,+468.7500000103E-03
+7.3165000E-06,+625.0000000103E-03
+7.3170000E-06,+781.2499999896E-03
+7.3175000E-06,+625.0000000000E-03
+7.3180000E-06,+625.0000000000E-03
+7.3185000E-06,+625.0000000000E-03
+7.3190000E-06,+625.0000000000E-03
+7.3195000E-06,+625.0000000000E-03
+7.3200000E-06,+625.0000000000E-03
+7.3205000E-06,+625.0000000000E-03
+7.3210000E-06,+625.0000000110E-03
+7.3215000E-06,+781.2499999889E-03
+7.3220000E-06,+625.0000000000E-03
+7.3225000E-06,+625.0000000000E-03
+7.3230000E-06,+625.0000000000E-03
+7.3235000E-06,+625.0000000000E-03
+7.3240000E-06,+625.0000000115E-03
+7.3245000E-06,+781.2500000000E-03
+7.3250000E-06,+781.2499999883E-03
+7.3255000E-06,+625.0000000000E-03
+7.3260000E-06,+625.0000000000E-03
+7.3265000E-06,+624.9999999881E-03
