x-axis,1,2,4
second,Volt,Volt,Volt
-9.97000E-06,+156.25000000E-03,+17.28125000000E+00,-62.50000000E-03
-9.92000E-06,+156.25000000E-03,+17.28125000000E+00,-187.50000000E-03
-9.87000E-06,+62.50000000E-03,+17.28125000000E+00,-218.75000000E-03
-9.82000E-06,+0.0E+00,+17.28125000000E+00,-156.25000000E-03
-9.77000E-06,+93.75000000E-03,+17.37500000000E+00,-62.50000000E-03
-9.72000E-06,+156.25000000E-03,+17.34375000000E+00,+0.0E+00
-9.67000E-06,+156.25000000E-03,+17.18750000000E+00,-93.75000000E-03
-9.62000E-06,+250.00000000E-03,+17.21875000000E+00,-156.25000000E-03
-9.57000E-06,+218.75000000E-03,+17.28125000000E+00,-62.50000000E-03
-9.52000E-06,+156.25000000E-03,+17.28125000000E+00,+0.0E+00
-9.47000E-06,+156.25000000E-03,+17.18750000000E+00,-93.75000000E-03
-9.42000E-06,+156.25000000E-03,+17.21875000000E+00,-156.25000000E-03
-9.37000E-06,+156.25000000E-03,+17.28125000000E+00,-62.50000000E-03
-9.32000E-06,+250.00000000E-03,+17.28125000000E+00,-93.75000000E-03
-9.27000E-06,+218.75000000E-03,+17.18750000000E+00,-156.25000000E-03
-9.22000E-06,+156.25000000E-03,+17.21875000000E+00,-250.00000000E-03
-9.17000E-06,+250.00000000E-03,+17.28125000000E+00,-218.75000000E-03
-9.12000E-06,+312.50000000E-03,+17.28125000000E+00,-62.50000000E-03
-9.07000E-06,+218.75000000E-03,+17.18750000000E+00,-93.75000000E-03
-9.02000E-06,+156.25000000E-03,+17.21875000000E+00,-156.25000000E-03
-8.97000E-06,+156.25000000E-03,+17.28125000000E+00,-62.50000000E-03
-8.92000E-06,+250.00000000E-03,+17.28125000000E+00,-93.75000000E-03
-8.87000E-06,+218.75000000E-03,+17.28125000000E+00,-156.25000000E-03
-8.82000E-06,+156.25000000E-03,+17.28125000000E+00,-156.25000000E-03
-8.77000E-06,+250.00000000E-03,+17.37500000000E+00,-62.50000000E-03
-8.72000E-06,+218.75000000E-03,+17.34375000000E+00,-93.75000000E-03
-8.67000E-06,+62.50000000E-03,+17.28125000000E+00,-250.00000000E-03
-8.62000E-06,+93.75000000E-03,+17.37500000000E+00,-125.00000000E-03
-8.57000E-06,+156.25000000E-03,+17.34375000000E+00,+0.0E+00
-8.52000E-06,+156.25000000E-03,+17.28125000000E+00,+0.0E+00
-8.47000E-06,+62.50000000E-03,+17.28125000000E+00,-93.75000000E-03
-8.42000E-06,+93.75000000E-03,+17.28125000000E+00,-156.25000000E-03
-8.37000E-06,+156.25000000E-03,+17.37500000000E+00,+2.18750000000E+00
-8.32000E-06,+250.00000000E-03,+17.25000000000E+00,+4.40625000000E+00
-8.27000E-06,+125.00000000E-03,+16.46875000000E+00,+4.84375000000E+00
-8.22000E-06,+93.75000000E-03,+15.09375000000E+00,+4.84375000000E+00
-8.17000E-06,+156.25000000E-03,+13.53125000000E+00,+4.84375000000E+00
-8.12000E-06,+250.00000000E-03,+12.06250000000E+00,+4.75000000000E+00
-8.07000E-06,+125.00000000E-03,+10.56250000000E+00,+4.78125000000E+00
-8.02000E-06,+93.75000000E-03,+9.18750000000E+00,+4.75000000000E+00
-7.97000E-06,+156.25000000E-03,+8.21875000000E+00,+4.68750000000E+00
-7.92000E-06,+156.25000000E-03,+7.34375000000E+00,+4.78125000000E+00
-7.87000E-06,+156.25000000E-03,+6.50000000000E+00,+4.75000000000E+00
-7.82000E-06,+156.25000000E-03,+5.71875000000E+00,+4.78125000000E+00
-7.77000E-06,+156.25000000E-03,+5.03125000000E+00,+4.84375000000E+00
-7.72000E-06,+250.00000000E-03,+4.50000000000E+00,+4.84375000000E+00
-7.67000E-06,+312.50000000E-03,+4.03125000000E+00,+4.75000000000E+00
-7.62000E-06,+500.00000000E-03,+3.75000000000E+00,+4.78125000000E+00
-7.57000E-06,+1.09375000000E+00,+3.68750000000E+00,+4.75000000000E+00
-7.52000E-06,+1.96875000000E+00,+3.68750000000E+00,+4.78125000000E+00
-7.47000E-06,+2.81250000000E+00,+3.68750000000E+00,+4.75000000000E+00
-7.42000E-06,+3.96875000000E+00,+3.68750000000E+00,+4.78125000000E+00
-7.37000E-06,+6.31250000000E+00,+3.68750000000E+00,+4.75000000000E+00
-7.32000E-06,+12.84374999999E+00,+3.59375000000E+00,+4.78125000000E+00
-7.27000E-06,+24.28124999999E+00,+3.43750000000E+00,+4.75000000000E+00
-7.22000E-06,+29.06250000000E+00,+2.90625000000E+00,+4.78125000000E+00
-7.17000E-06,+28.65625000000E+00,+2.40625000000E+00,+4.75000000000E+00
-7.12000E-06,+28.50000000000E+00,+2.09375000000E+00,+4.78125000000E+00
-7.07000E-06,+28.53125000000E+00,+1.78125000000E+00,+4.75000000000E+00
-7.02000E-06,+28.40625000000E+00,+1.56250000000E+00,+4.68750000000E+00
-6.97000E-06,+28.46875000000E+00,+1.31250000000E+00,+4.78125000000E+00
-6.92000E-06,+28.59375000000E+00,+1.18750000000E+00,+4.84375000000E+00
-6.87000E-06,+28.50000000000E+00,+1.18750000000E+00,+4.75000000000E+00
-6.82000E-06,+28.34375000000E+00,+1.00000000000E+00,+4.78125000000E+00
-6.77000E-06,+28.28125000000E+00,+875.00000000E-03,+4.84375000000E+00
-6.72000E-06,+28.37500000000E+00,+968.75000000E-03,+4.84375000000E+00
-6.67000E-06,+28.43750000000E+00,+937.50000000E-03,+4.75000000000E+00
-6.62000E-06,+28.34375000000E+00,+875.00000000E-03,+4.78125000000E+00
-6.57000E-06,+28.28125000000E+00,+781.25000000E-03,+4.65625000000E+00
-6.52000E-06,+28.37500000000E+00,+812.50000000E-03,+4.71875000000E+00
-6.47000E-06,+28.43750000000E+00,+781.25000000E-03,+4.75000000000E+00
-6.42000E-06,+28.34375000000E+00,+718.75000000E-03,+4.68750000000E+00
-6.37000E-06,+28.28125000000E+00,+718.75000000E-03,+4.68750000000E+00
-6.32000E-06,+28.28125000000E+00,+812.50000000E-03,+4.78125000000E+00
-6.27000E-06,+28.28125000000E+00,+781.25000000E-03,+4.75000000000E+00
-6.22000E-06,+28.28125000000E+00,+812.50000000E-03,+4.68750000000E+00
-6.17000E-06,+28.28125000000E+00,+875.00000000E-03,+4.78125000000E+00
-6.12000E-06,+28.28125000000E+00,+781.25000000E-03,+4.84375000000E+00
-6.07000E-06,+28.28125000000E+00,+718.75000000E-03,+4.75000000000E+00
-6.02000E-06,+28.18750000000E+00,+718.75000000E-03,+4.78125000000E+00
-5.97000E-06,+28.21875000000E+00,+718.75000000E-03,+4.75000000000E+00
-5.92000E-06,+28.28125000000E+00,+718.75000000E-03,+4.78125000000E+00
-5.87000E-06,+28.28125000000E+00,+625.00000000E-03,+4.65625000000E+00
-5.82000E-06,+28.18750000000E+00,+656.25000000E-03,+4.71875000000E+00
-5.77000E-06,+28.12500000000E+00,+718.75000000E-03,+4.75000000000E+00
-5.72000E-06,+28.12500000000E+00,+718.75000000E-03,+4.68750000000E+00
-5.67000E-06,+28.21875000000E+00,+718.75000000E-03,+4.68750000000E+00
-5.62000E-06,+28.28125000000E+00,+812.50000000E-03,+4.78125000000E+00
-5.57000E-06,+28.18750000000E+00,+781.25000000E-03,+4.75000000000E+00
-5.52000E-06,+28.12500000000E+00,+812.50000000E-03,+4.78125000000E+00
-5.47000E-06,+28.12500000000E+00,+687.50000000E-03,+4.75000000000E+00
-5.42000E-06,+28.03125000000E+00,+656.25000000E-03,+4.68750000000E+00
-5.37000E-06,+28.06250000000E+00,+718.75000000E-03,+4.68750000000E+00
-5.32000E-06,+28.12500000000E+00,+718.75000000E-03,+4.68750000000E+00
-5.27000E-06,+28.12500000000E+00,+718.75000000E-03,+4.68750000000E+00
-5.22000E-06,+28.03125000000E+00,+718.75000000E-03,+4.78125000000E+00
-5.17000E-06,+28.06250000000E+00,+625.00000000E-03,+4.75000000000E+00
-5.12000E-06,+28.12500000000E+00,+656.25000000E-03,+4.78125000000E+00
-5.07000E-06,+28.12500000000E+00,+718.75000000E-03,+4.75000000000E+00
-5.02000E-06,+28.12500000000E+00,+718.75000000E-03,+4.68750000000E+00
-4.97000E-06,+28.12500000000E+00,+625.00000000E-03,+4.78125000000E+00
-4.92000E-06,+28.12500000000E+00,+656.25000000E-03,+4.84375000000E+00
-4.87000E-06,+28.12500000000E+00,+625.00000000E-03,+4.75000000000E+00
-4.82000E-06,+28.03125000000E+00,+656.25000000E-03,+4.78125000000E+00
-4.77000E-06,+27.96875000000E+00,+718.75000000E-03,+4.75000000000E+00
-4.72000E-06,+27.96875000000E+00,+718.75000000E-03,+4.78125000000E+00
-4.67000E-06,+28.06250000000E+00,+718.75000000E-03,+4.75000000000E+00
-4.62000E-06,+27.93750000000E+00,+625.00000000E-03,+4.68750000000E+00
-4.57000E-06,+27.90625000000E+00,+656.25000000E-03,+4.68750000000E+00
-4.52000E-06,+27.96875000000E+00,+718.75000000E-03,+4.78125000000E+00
-4.47000E-06,+27.96875000000E+00,+625.00000000E-03,+4.75000000000E+00
-4.42000E-06,+27.96875000000E+00,+656.25000000E-03,+4.68750000000E+00
-4.37000E-06,+27.96875000000E+00,+625.00000000E-03,+4.68750000000E+00
-4.32000E-06,+27.87500000000E+00,+656.25000000E-03,+4.68750000000E+00
-4.27000E-06,+28.00000000000E+00,+625.00000000E-03,+4.68750000000E+00
-4.22000E-06,+27.93750000000E+00,+656.25000000E-03,+4.78125000000E+00
-4.17000E-06,+27.81250000000E+00,+718.75000000E-03,+4.75000000000E+00
-4.12000E-06,+27.81250000000E+00,+718.75000000E-03,+4.68750000000E+00
-4.07000E-06,+27.90625000000E+00,+625.00000000E-03,+4.68750000000E+00
-4.02000E-06,+27.87500000000E+00,+656.25000000E-03,+4.78125000000E+00
-3.97000E-06,+27.90625000000E+00,+718.75000000E-03,+4.75000000000E+00
-3.92000E-06,+27.96875000000E+00,+718.75000000E-03,+4.68750000000E+00
-3.87000E-06,+27.87500000000E+00,+625.00000000E-03,+4.68750000000E+00
-3.82000E-06,+27.81250000000E+00,+562.50000000E-03,+4.78125000000E+00
-3.77000E-06,+27.81250000000E+00,+656.25000000E-03,+4.75000000000E+00
-3.72000E-06,+27.90625000000E+00,+718.75000000E-03,+4.78125000000E+00
-3.67000E-06,+27.96875000000E+00,+718.75000000E-03,+4.75000000000E+00
-3.62000E-06,+27.78125000000E+00,+625.00000000E-03,+4.68750000000E+00
-3.57000E-06,+27.75000000000E+00,+562.50000000E-03,+4.68750000000E+00
-3.52000E-06,+27.90625000000E+00,+656.25000000E-03,+4.78125000000E+00
-3.47000E-06,+27.87500000000E+00,+718.75000000E-03,+4.84375000000E+00
-3.42000E-06,+27.71875000000E+00,+625.00000000E-03,+4.84375000000E+00
-3.37000E-06,+27.65625000000E+00,+656.25000000E-03,+4.84375000000E+00
-3.32000E-06,+27.75000000000E+00,+625.00000000E-03,+4.84375000000E+00
-3.27000E-06,+27.71875000000E+00,+656.25000000E-03,+4.75000000000E+00
-3.22000E-06,+27.65625000000E+00,+718.75000000E-03,+4.68750000000E+00
-3.17000E-06,+27.65625000000E+00,+718.75000000E-03,+4.68750000000E+00
-3.12000E-06,+27.75000000000E+00,+718.75000000E-03,+4.78125000000E+00
-3.07000E-06,+27.71875000000E+00,+625.00000000E-03,+4.75000000000E+00
-3.02000E-06,+27.56250000000E+00,+656.25000000E-03,+4.68750000000E+00
-2.97000E-06,+27.59375000000E+00,+718.75000000E-03,+4.68750000000E+00
-2.92000E-06,+27.75000000000E+00,+812.50000000E-03,+4.78125000000E+00
-2.87000E-06,+27.71875000000E+00,+687.50000000E-03,+4.75000000000E+00
-2.82000E-06,+27.56250000000E+00,+562.50000000E-03,+4.78125000000E+00
-2.77000E-06,+27.59375000000E+00,+656.25000000E-03,+4.84375000000E+00
-2.72000E-06,+27.65625000000E+00,+718.75000000E-03,+4.75000000000E+00
-2.67000E-06,+27.65625000000E+00,+625.00000000E-03,+4.78125000000E+00
-2.62000E-06,+27.56250000000E+00,+562.50000000E-03,+4.75000000000E+00
-2.57000E-06,+27.50000000000E+00,+562.50000000E-03,+4.68750000000E+00
-2.52000E-06,+27.50000000000E+00,+656.25000000E-03,+4.68750000000E+00
-2.47000E-06,+27.50000000000E+00,+718.75000000E-03,+4.68750000000E+00
-2.42000E-06,+27.40625000000E+00,+718.75000000E-03,+4.78125000000E+00
-2.37000E-06,+27.34375000000E+00,+718.75000000E-03,+4.75000000000E+00
-2.32000E-06,+27.43750000000E+00,+718.75000000E-03,+4.78125000000E+00
-2.27000E-06,+27.40625000000E+00,+625.00000000E-03,+4.75000000000E+00
-2.22000E-06,+27.06250000000E+00,+562.50000000E-03,+4.78125000000E+00
-2.17000E-06,+26.21875000000E+00,+562.50000000E-03,+4.75000000000E+00
-2.12000E-06,+24.93750000000E+00,+562.50000000E-03,+4.78125000000E+00
-2.07000E-06,+23.15625000000E+00,+562.50000000E-03,+4.75000000000E+00
-2.02000E-06,+21.03125000000E+00,+562.50000000E-03,+4.68750000000E+00
-1.97000E-06,+18.65625000000E+00,+468.75000000E-03,+4.78125000000E+00
-1.92000E-06,+16.43750000000E+00,+406.25000000E-03,+4.75000000000E+00
-1.87000E-06,+14.12500000000E+00,+312.50000000E-03,+4.68750000000E+00
-1.82000E-06,+11.90625000000E+00,+343.75000000E-03,+4.68750000000E+00
-1.77000E-06,+10.06250000000E+00,+218.75000000E-03,+4.78125000000E+00
-1.72000E-06,+8.53125000000E+00,+93.75000000E-03,+4.84375000000E+00
-1.67000E-06,+7.12500000000E+00,+0.0E+00,+4.75000000000E+00
-1.62000E-06,+6.00000000000E+00,-156.25000000E-03,+4.78125000000E+00
-1.57000E-06,+4.96875000000E+00,-312.50000000E-03,+4.84375000000E+00
-1.52000E-06,+4.06250000000E+00,-375.00000000E-03,+4.75000000000E+00
-1.47000E-06,+3.37500000000E+00,-468.75000000E-03,+4.68750000000E+00
-1.42000E-06,+2.84375000000E+00,-625.00000000E-03,+4.78125000000E+00
-1.37000E-06,+2.46875000000E+00,-593.75000000E-03,+4.84375000000E+00
-1.32000E-06,+2.25000000000E+00,-531.25000000E-03,+4.75000000000E+00
-1.27000E-06,+2.00000000000E+00,-531.25000000E-03,+4.68750000000E+00
-1.22000E-06,+1.87500000000E+00,-531.25000000E-03,+4.78125000000E+00
-1.17000E-06,+1.87500000000E+00,-531.25000000E-03,+4.84375000000E+00
-1.12000E-06,+1.96875000000E+00,-531.25000000E-03,+4.84375000000E+00
-1.07000E-06,+2.12500000000E+00,-531.25000000E-03,+4.75000000000E+00
-1.02000E-06,+2.37500000000E+00,-531.25000000E-03,+4.68750000000E+00
-970.00E-09,+2.78125000000E+00,-437.50000000E-03,+4.68750000000E+00
-920.00E-09,+3.34375000000E+00,-281.25000000E-03,+4.68750000000E+00
-870.00E-09,+3.96875000000E+00,-218.75000000E-03,+4.68750000000E+00
-820.00E-09,+4.68750000000E+00,-31.25000000E-03,+4.68750000000E+00
-770.00E-09,+5.65625000000E+00,+93.75000000E-03,+4.78125000000E+00
-720.00E-09,+6.75000000000E+00,+187.50000000E-03,+4.84375000000E+00
-670.00E-09,+8.03125000000E+00,+250.00000000E-03,+4.75000000000E+00
-620.00E-09,+9.53125000000E+00,+343.75000000E-03,+4.78125000000E+00
-570.00E-09,+11.28125000000E+00,+500.00000000E-03,+4.75000000000E+00
-520.00E-09,+13.34375000000E+00,+468.75000000E-03,+4.68750000000E+00
-470.00E-09,+15.34375000000E+00,+500.00000000E-03,+4.68750000000E+00
-420.00E-09,+17.40625000000E+00,+656.25000000E-03,+4.68750000000E+00
-370.00E-09,+19.50000000000E+00,+718.75000000E-03,+4.68750000000E+00
-320.00E-09,+21.53125000000E+00,+812.50000000E-03,+4.68750000000E+00
-270.00E-09,+23.37500000000E+00,+781.25000000E-03,+4.68750000000E+00
-220.00E-09,+24.81250000000E+00,+718.75000000E-03,+4.68750000000E+00
-170.00E-09,+25.87500000000E+00,+718.75000000E-03,+4.68750000000E+00
-120.00E-09,+26.53125000000E+00,+812.50000000E-03,+4.78125000000E+00
-70.00E-09,+26.81250000000E+00,+781.25000000E-03,+4.75000000000E+00
-20.00E-09,+26.50000000000E+00,+812.50000000E-03,+2.71875000000E+00
+30.00E-09,+25.87500000000E+00,+781.25000000E-03,+562.50000000E-03
+80.00E-09,+24.96875000000E+00,+718.75000000E-03,-93.75000000E-03
+130.00E-09,+23.68750000000E+00,+718.75000000E-03,-250.00000000E-03
+180.00E-09,+21.90625000000E+00,+718.75000000E-03,-218.75000000E-03
+230.00E-09,+19.96875000000E+00,+625.00000000E-03,-156.25000000E-03
+280.00E-09,+18.00000000000E+00,+562.50000000E-03,-62.50000000E-03
+330.00E-09,+15.96875000000E+00,+468.75000000E-03,-93.75000000E-03
+380.00E-09,+13.84375000000E+00,+406.25000000E-03,-250.00000000E-03
+430.00E-09,+11.93750000000E+00,+312.50000000E-03,-125.00000000E-03
+480.00E-09,+10.40625000000E+00,+250.00000000E-03,-93.75000000E-03
+530.00E-09,+9.00000000000E+00,+156.25000000E-03,-156.25000000E-03
+580.00E-09,+7.68750000000E+00,+93.75000000E-03,-156.25000000E-03
+630.00E-09,+6.53125000000E+00,+0.0E+00,-156.25000000E-03
+680.00E-09,+5.62500000000E+00,+31.25000000E-03,-156.25000000E-03
+730.00E-09,+4.84375000000E+00,+0.0E+00,-156.25000000E-03
+780.00E-09,+4.15625000000E+00,-156.25000000E-03,-156.25000000E-03
+830.00E-09,+3.62500000000E+00,-312.50000000E-03,-156.25000000E-03
+880.00E-09,+3.25000000000E+00,-281.25000000E-03,-62.50000000E-03
+930.00E-09,+3.03125000000E+00,-406.25000000E-03,-93.75000000E-03
+980.00E-09,+2.87500000000E+00,-437.50000000E-03,-156.25000000E-03
+1.03000E-06,+2.71875000000E+00,-375.00000000E-03,-62.50000000E-03
+1.08000E-06,+2.75000000000E+00,-375.00000000E-03,-93.75000000E-03
+1.13000E-06,+2.90625000000E+00,-468.75000000E-03,-156.25000000E-03
+1.18000E-06,+3.06250000000E+00,-437.50000000E-03,-250.00000000E-03
+1.23000E-06,+3.40625000000E+00,-281.25000000E-03,-218.75000000E-03
+1.28000E-06,+3.87500000000E+00,-218.75000000E-03,-156.25000000E-03
+1.33000E-06,+4.34375000000E+00,-125.00000000E-03,-156.25000000E-03
+1.38000E-06,+5.00000000000E+00,-62.50000000E-03,-156.25000000E-03
+1.43000E-06,+5.87500000000E+00,+31.25000000E-03,-156.25000000E-03
+1.48000E-06,+6.81250000000E+00,+187.50000000E-03,-250.00000000E-03
+1.53000E-06,+7.93750000000E+00,+250.00000000E-03,-218.75000000E-03
+1.58000E-06,+9.09375000000E+00,+343.75000000E-03,-62.50000000E-03
+1.63000E-06,+10.46875000000E+00,+406.25000000E-03,-93.75000000E-03
+1.68000E-06,+12.03125000000E+00,+593.75000000E-03,-156.25000000E-03
+1.73000E-06,+13.96875000000E+00,+625.00000000E-03,-156.25000000E-03
+1.78000E-06,+15.78125000000E+00,+562.50000000E-03,-156.25000000E-03
+1.83000E-06,+17.53125000000E+00,+656.25000000E-03,-156.25000000E-03
+1.88000E-06,+19.50000000000E+00,+812.50000000E-03,-156.25000000E-03
+1.93000E-06,+21.25000000000E+00,+781.25000000E-03,-156.25000000E-03
+1.98000E-06,+22.62500000000E+00,+812.50000000E-03,-156.25000000E-03
+2.03000E-06,+23.68750000000E+00,+875.00000000E-03,-156.25000000E-03
+2.08000E-06,+24.53125000000E+00,+968.75000000E-03,-156.25000000E-03
+2.13000E-06,+25.03125000000E+00,+1.21875000000E+00,-156.25000000E-03
+2.18000E-06,+25.06250000000E+00,+1.90625000000E+00,-156.25000000E-03
+2.23000E-06,+24.43750000000E+00,+3.03125000000E+00,-156.25000000E-03
+2.28000E-06,+13.84375000001E+00,+3.71875000000E+00,-62.50000000E-03
+2.33000E-06,+4.21875000000E+00,+3.84375000000E+00,-93.75000000E-03
+2.38000E-06,+1.03125000000E+00,+3.93750000000E+00,-156.25000000E-03
+2.43000E-06,+62.50000000E-03,+4.65625000000E+00,-62.50000000E-03
+2.48000E-06,+93.75000000E-03,+5.93750000000E+00,-93.75000000E-03
+2.53000E-06,+62.50000000E-03,+7.25000000000E+00,-156.25000000E-03
+2.58000E-06,+93.75000000E-03,+8.40625000000E+00,-156.25000000E-03
+2.63000E-06,+62.50000000E-03,+9.40625000000E+00,-156.25000000E-03
+2.68000E-06,+93.75000000E-03,+10.34375000000E+00,-156.25000000E-03
+2.73000E-06,+62.50000000E-03,+11.18750000000E+00,-156.25000000E-03
+2.78000E-06,-93.75000000E-03,+11.96875000000E+00,-62.50000000E-03
+2.83000E-06,+31.25000000E-03,+12.65625000000E+00,+0.0E+00
+2.88000E-06,+156.25000000E-03,+13.28125000000E+00,+0.0E+00
+2.93000E-06,+62.50000000E-03,+13.81250000000E+00,-93.75000000E-03
+2.98000E-06,+0.0E+00,+14.18750000000E+00,-156.25000000E-03
+3.03000E-06,+0.0E+00,+14.59375000000E+00,-156.25000000E-03
+3.08000E-06,+93.75000000E-03,+15.06250000000E+00,-62.50000000E-03
+3.13000E-06,+62.50000000E-03,+15.25000000000E+00,-93.75000000E-03
+3.18000E-06,+0.0E+00,+15.62500000000E+00,-156.25000000E-03
+3.23000E-06,-93.75000000E-03,+16.06250000000E+00,-62.50000000E-03
+3.28000E-06,+31.25000000E-03,+16.18750000000E+00,-93.75000000E-03
+3.33000E-06,+62.50000000E-03,+16.28125000000E+00,-156.25000000E-03
+3.38000E-06,+93.75000000E-03,+16.53125000000E+00,-156.25000000E-03
+3.43000E-06,+156.25000000E-03,+16.65625000000E+00,-156.25000000E-03
+3.48000E-06,+156.25000000E-03,+16.75000000000E+00,-156.25000000E-03
+3.53000E-06,+62.50000000E-03,+16.71875000000E+00,-156.25000000E-03
+3.58000E-06,+0.0E+00,+16.84375000000E+00,-250.00000000E-03
+3.63000E-06,+0.0E+00,+16.96875000000E+00,-218.75000000E-03
+3.68000E-06,+93.75000000E-03,+16.96875000000E+00,-62.50000000E-03
+3.73000E-06,+62.50000000E-03,+16.96875000000E+00,-93.75000000E-03
+3.78000E-06,+93.75000000E-03,+17.06250000000E+00,-156.25000000E-03
+3.83000E-06,+62.50000000E-03,+17.03125000000E+00,-156.25000000E-03
+3.88000E-06,+187.50000000E-03,+17.06250000000E+00,-156.25000000E-03
+3.93000E-06,+125.00000000E-03,+17.12500000000E+00,-156.25000000E-03
+3.98000E-06,+0.0E+00,+17.12500000000E+00,-156.25000000E-03
+4.03000E-06,+0.0E+00,+17.21875000000E+00,-156.25000000E-03
+4.08000E-06,+93.75000000E-03,+17.18750000000E+00,-62.50000000E-03
+4.13000E-06,+156.25000000E-03,+17.12500000000E+00,-93.75000000E-03
+4.18000E-06,+156.25000000E-03,+17.12500000000E+00,-156.25000000E-03
+4.23000E-06,+156.25000000E-03,+17.21875000000E+00,-156.25000000E-03
+4.28000E-06,+156.25000000E-03,+17.28125000000E+00,-62.50000000E-03
+4.33000E-06,+62.50000000E-03,+17.18750000000E+00,-93.75000000E-03
+4.38000E-06,+93.75000000E-03,+17.21875000000E+00,-156.25000000E-03
+4.43000E-06,+156.25000000E-03,+17.28125000000E+00,-62.50000000E-03
+4.48000E-06,+156.25000000E-03,+17.28125000000E+00,+0.0E+00
+4.53000E-06,+62.50000000E-03,+17.18750000000E+00,-93.75000000E-03
+4.58000E-06,+0.0E+00,+17.21875000000E+00,-156.25000000E-03
+4.63000E-06,+0.0E+00,+17.28125000000E+00,-156.25000000E-03
+4.68000E-06,+187.50000000E-03,+17.28125000000E+00,-62.50000000E-03
+4.73000E-06,+218.75000000E-03,+17.18750000000E+00,-93.75000000E-03
+4.78000E-06,+62.50000000E-03,+17.21875000000E+00,-156.25000000E-03
+4.83000E-06,+93.75000000E-03,+17.28125000000E+00,-156.25000000E-03
+4.88000E-06,+250.00000000E-03,+17.28125000000E+00,-62.50000000E-03
+4.93000E-06,+218.75000000E-03,+17.18750000000E+00,-93.75000000E-03
+4.98000E-06,+62.50000000E-03,+17.21875000000E+00,-250.00000000E-03
+5.03000E-06,+0.0E+00,+17.37500000000E+00,-218.75000000E-03
+5.08000E-06,+93.75000000E-03,+17.34375000000E+00,-156.25000000E-03
+5.13000E-06,+156.25000000E-03,+17.18750000000E+00,-156.25000000E-03
+5.18000E-06,+156.25000000E-03,+17.21875000000E+00,-156.25000000E-03
+5.23000E-06,+62.50000000E-03,+17.28125000000E+00,-156.25000000E-03
+5.28000E-06,+187.50000000E-03,+17.28125000000E+00,-156.25000000E-03
+5.33000E-06,+218.75000000E-03,+17.28125000000E+00,-156.25000000E-03
+5.38000E-06,+62.50000000E-03,+17.28125000000E+00,-156.25000000E-03
+5.43000E-06,+93.75000000E-03,+17.28125000000E+00,-156.25000000E-03
+5.48000E-06,+156.25000000E-03,+17.37500000000E+00,-156.25000000E-03
+5.53000E-06,+156.25000000E-03,+17.25000000000E+00,-156.25000000E-03
