x-axis,4,MATH
second,Volt,Volt
+11.00000E-06,+4.81250000000E+00,+468.75000000E-03
+11.05000E-06,+4.81250000000E+00,+468.75000000E-03
+11.10000E-06,+4.81250000000E+00,+312.50000000E-03
+11.15000E-06,+4.81250000000E+00,+312.50000000E-03
+11.20000E-06,+4.81250000000E+00,+468.75000000E-03
+11.25000E-06,+4.81250000000E+00,+312.50000000E-03
+11.30000E-06,+4.81250000000E+00,+312.50000000E-03
+11.35000E-06,+4.65625000000E+00,+312.50000000E-03
+11.40000E-06,+4.81250000000E+00,+312.50000000E-03
+11.45000E-06,+4.81250000000E+00,+312.50000000E-03
+11.50000E-06,+4.96875000000E+00,+312.50000000E-03
+11.55000E-06,+4.65625000000E+00,+312.50000000E-03
+11.60000E-06,+4.81250000000E+00,+312.50000000E-03
+11.65000E-06,+4.81250000000E+00,+312.50000000E-03
+11.70000E-06,+4.81250000000E+00,+468.75000000E-03
+11.75000E-06,+4.81250000000E+00,+468.75000000E-03
+11.80000E-06,+4.81250000000E+00,+468.75000000E-03
+11.85000E-06,+4.81250000000E+00,+312.50000000E-03
+11.90000E-06,+4.81250000000E+00,+312.50000000E-03
+11.95000E-06,+4.65625000000E+00,+312.50000000E-03
+12.00000E-06,+4.81250000000E+00,+468.75000000E-03
+12.05000E-06,+4.81250000000E+00,+312.50000000E-03
+12.10000E-06,+4.81250000000E+00,+312.50000000E-03
+12.15000E-06,+4.65625000000E+00,+312.50000000E-03
+12.20000E-06,+4.81250000000E+00,+312.50000000E-03
+12.25000E-06,+4.65625000000E+00,+312.50000000E-03
+12.30000E-06,+4.81250000000E+00,+312.50000000E-03
+12.35000E-06,+4.81250000000E+00,+468.75000000E-03
+12.40000E-06,+4.81250000000E+00,+468.75000000E-03
+12.45000E-06,+4.81250000000E+00,+468.75000000E-03
+12.50000E-06,+4.81250000000E+00,+468.75000000E-03
+12.55000E-06,+4.65625000000E+00,+468.75000000E-03
+12.60000E-06,+4.81250000000E+00,+468.75000000E-03
+12.65000E-06,+4.81250000000E+00,+468.75000000E-03
+12.70000E-06,+4.65625000000E+00,+312.50000000E-03
+12.75000E-06,+4.81250000000E+00,+312.50000000E-03
+12.80000E-06,+4.81250000000E+00,+312.50000000E-03
+12.85000E-06,+4.81250000000E+00,+312.50000000E-03
+12.90000E-06,+4.81250000000E+00,+312.50000000E-03
+12.95000E-06,+4.81250000000E+00,+312.50000000E-03
+13.00000E-06,+4.81250000000E+00,+312.50000000E-03
+13.05000E-06,+4.81250000000E+00,+468.75000000E-03
+13.10000E-06,+4.81250000000E+00,+468.75000000E-03
+13.15000E-06,+4.81250000000E+00,+468.75000000E-03
+13.20000E-06,+4.81250000000E+00,+468.75000000E-03
+13.25000E-06,+4.65625000000E+00,+468.75000000E-03
+13.30000E-06,+4.81250000000E+00,+312.50000000E-03
+13.35000E-06,+4.81250000000E+00,+312.50000000E-03
+13.40000E-06,+4.81250000000E+00,+312.50000000E-03
+13.45000E-06,+4.81250000000E+00,+312.50000000E-03
+13.50000E-06,+4.65625000000E+00,+312.50000000E-03
+13.55000E-06,+4.81250000000E+00,+468.75000000E-03
+13.60000E-06,+4.81250000000E+00,+468.75000000E-03
+13.65000E-06,+4.81250000000E+00,+468.75000000E-03
+13.70000E-06,+4.96875000000E+00,+468.75000000E-03
+13.75000E-06,+4.81250000000E+00,+468.75000000E-03
+13.80000E-06,+4.81250000000E+00,+312.50000000E-03
+13.85000E-06,+4.81250000000E+00,+312.50000000E-03
+13.90000E-06,+4.65625000000E+00,+312.50000000E-03
+13.95000E-06,+4.81250000000E+00,+625.00000000E-03
+14.00000E-06,+4.81250000000E+00,+312.50000000E-03
+14.05000E-06,+4.81250000000E+00,+468.75000000E-03
+14.10000E-06,+4.65625000000E+00,+312.50000000E-03
+14.15000E-06,+4.81250000000E+00,+312.50000000E-03
+14.20000E-06,+4.81250000000E+00,+312.50000000E-03
+14.25000E-06,+4.81250000000E+00,+312.50000000E-03
+14.30000E-06,+4.81250000000E+00,+312.50000000E-03
+14.35000E-06,+4.81250000000E+00,+312.50000000E-03
+14.40000E-06,+4.81250000000E+00,+468.75000000E-03
+14.45000E-06,+4.81250000000E+00,+156.25000000E-03
+14.50000E-06,+4.81250000000E+00,+0.0E+00
+14.55000E-06,+4.65625000000E+00,+156.25000000E-03
+14.60000E-06,+4.81250000000E+00,+156.25000000E-03
+14.65000E-06,+4.81250000000E+00,+156.25000000E-03
+14.70000E-06,+4.81250000000E+00,+0.0E+00
+14.75000E-06,+4.81250000000E+00,+0.0E+00
+14.80000E-06,+4.81250000000E+00,+156.25000000E-03
+14.85000E-06,+4.81250000000E+00,+156.25000000E-03
+14.90000E-06,+4.81250000000E+00,+156.25000000E-03
+14.95000E-06,+4.81250000000E+00,+312.50000000E-03
+15.00000E-06,+4.81250000000E+00,+312.50000000E-03
+15.05000E-06,+4.81250000000E+00,+468.75000000E-03
+15.10000E-06,+4.81250000000E+00,+312.50000000E-03
+15.15000E-06,+4.81250000000E+00,+625.00000000E-03
+15.20000E-06,+4.81250000000E+00,+937.50000000E-03
+15.25000E-06,+4.81250000000E+00,+1.40625000000E+00
+15.30000E-06,+4.81250000000E+00,+1.71875000000E+00
+15.35000E-06,+4.65625000000E+00,+2.03125000000E+00
+15.40000E-06,+4.81250000000E+00,+2.18750000000E+00
+15.45000E-06,+4.81250000000E+00,+2.34375000000E+00
+15.50000E-06,+4.81250000000E+00,+2.34375000000E+00
+15.55000E-06,+4.81250000000E+00,+2.18750000000E+00
+15.60000E-06,+4.81250000000E+00,+2.03125000000E+00
+15.65000E-06,+4.81250000000E+00,+1.87500000000E+00
+15.70000E-06,+4.81250000000E+00,+1.56250000000E+00
+15.75000E-06,+4.81250000000E+00,+1.09375000000E+00
+15.80000E-06,+4.81250000000E+00,+625.00000000E-03
+15.85000E-06,+4.81250000000E+00,+625.00000000E-03
+15.90000E-06,+4.81250000000E+00,+468.75000000E-03
+15.95000E-06,+4.81250000000E+00,+468.75000000E-03
+16.00000E-06,+4.96875000000E+00,+468.75000000E-03
+16.05000E-06,+4.81250000000E+00,+468.75000000E-03
+16.10000E-06,+4.81250000000E+00,+312.50000000E-03
+16.15000E-06,+4.81250000000E+00,+468.75000000E-03
+16.20000E-06,+4.65625000000E+00,+312.50000000E-03
+16.25000E-06,+4.65625000000E+00,+312.50000000E-03
+16.30000E-06,+4.81250000000E+00,+312.50000000E-03
+16.35000E-06,+4.65625000000E+00,+312.50000000E-03
+16.40000E-06,+4.81250000000E+00,+468.75000000E-03
+16.45000E-06,+4.81250000000E+00,+312.50000000E-03
+16.50000E-06,+4.81250000000E+00,+312.50000000E-03
+16.55000E-06,+4.65625000000E+00,+312.50000000E-03
+16.60000E-06,+4.81250000000E+00,+312.50000000E-03
+16.65000E-06,+4.18750000000E+00,+312.50000000E-03
+16.70000E-06,-343.75000000E-03,+468.75000000E-03
+16.75000E-06,-187.50000000E-03,+468.75000000E-03
+16.80000E-06,-187.50000000E-03,+312.50000000E-03
+16.85000E-06,-31.25000000E-03,+312.50000000E-03
+16.90000E-06,-187.50000000E-03,+312.50000000E-03
+16.95000E-06,-187.50000000E-03,+156.25000000E-03
+17.00000E-06,-187.50000000E-03,+156.25000000E-03
+17.05000E-06,-187.50000000E-03,+156.25000000E-03
+17.10000E-06,-187.50000000E-03,+156.25000000E-03
+17.15000E-06,-31.25000000E-03,+0.0E+00
+17.20000E-06,-343.75000000E-03,+0.0E+00
+17.25000E-06,-187.50000000E-03,+0.0E+00
+17.30000E-06,-187.50000000E-03,+0.0E+00
+17.35000E-06,-187.50000000E-03,+156.25000000E-03
+17.40000E-06,-187.50000000E-03,+312.50000000E-03
+17.45000E-06,-187.50000000E-03,+312.50000000E-03
+17.50000E-06,-343.75000000E-03,+312.50000000E-03
+17.55000E-06,-187.50000000E-03,+468.75000000E-03
+17.60000E-06,-187.50000000E-03,+468.75000000E-03
+17.65000E-06,-31.25000000E-03,+312.50000000E-03
+17.70000E-06,-187.50000000E-03,+468.75000000E-03
+17.75000E-06,-187.50000000E-03,+625.00000000E-03
+17.80000E-06,-187.50000000E-03,+937.50000000E-03
+17.85000E-06,-187.50000000E-03,+1.09375000000E+00
+17.90000E-06,-187.50000000E-03,+1.25000000000E+00
+17.95000E-06,-187.50000000E-03,+1.25000000000E+00
+18.00000E-06,-187.50000000E-03,+1.09375000000E+00
+18.05000E-06,-31.25000000E-03,+937.50000000E-03
+18.10000E-06,-187.50000000E-03,+625.00000000E-03
+18.15000E-06,-187.50000000E-03,+625.00000000E-03
+18.20000E-06,-187.50000000E-03,+468.75000000E-03
+18.25000E-06,-187.50000000E-03,+468.75000000E-03
+18.30000E-06,-187.50000000E-03,+312.50000000E-03
+18.35000E-06,-187.50000000E-03,+312.50000000E-03
+18.40000E-06,-343.75000000E-03,+312.50000000E-03
+18.45000E-06,-187.50000000E-03,+468.75000000E-03
+18.50000E-06,-187.50000000E-03,+468.75000000E-03
+18.55000E-06,-31.25000000E-03,+312.50000000E-03
+18.60000E-06,-343.75000000E-03,+312.50000000E-03
+18.65000E-06,-187.50000000E-03,+468.75000000E-03
+18.70000E-06,-187.50000000E-03,+312.50000000E-03
+18.75000E-06,-31.25000000E-03,+312.50000000E-03
+18.80000E-06,-31.25000000E-03,+468.75000000E-03
+18.85000E-06,-187.50000000E-03,+156.25000000E-03
+18.90000E-06,-187.50000000E-03,+0.0E+00
+18.95000E-06,-187.50000000E-03,+625.00000000E-03
+19.00000E-06,-187.50000000E-03,+2.34375000000E+00
+19.05000E-06,-187.50000000E-03,+3.28125000000E+00
+19.10000E-06,-187.50000000E-03,+3.43750000000E+00
+19.15000E-06,-187.50000000E-03,+3.28125000000E+00
+19.20000E-06,-187.50000000E-03,+3.43750000000E+00
+19.25000E-06,-187.50000000E-03,+3.43750000000E+00
+19.30000E-06,-187.50000000E-03,+3.43750000000E+00
+19.35000E-06,-187.50000000E-03,+3.43750000000E+00
+19.40000E-06,-187.50000000E-03,+3.43750000000E+00
+19.45000E-06,-187.50000000E-03,+3.43750000000E+00
+19.50000E-06,-187.50000000E-03,+3.28125000000E+00
+19.55000E-06,-187.50000000E-03,+3.43750000000E+00
+19.60000E-06,-187.50000000E-03,+3.43750000000E+00
+19.65000E-06,-187.50000000E-03,+3.43750000000E+00
+19.70000E-06,-187.50000000E-03,+3.43750000000E+00
+19.75000E-06,-31.25000000E-03,+3.43750000000E+00
+19.80000E-06,-343.75000000E-03,+3.28125000000E+00
+19.85000E-06,-187.50000000E-03,+3.28125000000E+00
+19.90000E-06,-187.50000000E-03,+3.28125000000E+00
+19.95000E-06,-187.50000000E-03,+3.28125000000E+00
+20.00000E-06,-187.50000000E-03,+3.28125000000E+00
+20.05000E-06,-187.50000000E-03,+3.28125000000E+00
+20.10000E-06,-187.50000000E-03,+3.28125000000E+00
+20.15000E-06,-187.50000000E-03,+3.28125000000E+00
+20.20000E-06,-187.50000000E-03,+3.28125000000E+00
+20.25000E-06,-31.25000000E-03,+3.28125000000E+00
+20.30000E-06,-187.50000000E-03,+3.28125000000E+00
+20.35000E-06,-31.25000000E-03,+3.28125000000E+00
+20.40000E-06,-187.50000000E-03,+3.28125000000E+00
+20.45000E-06,-187.50000000E-03,+3.28125000000E+00
+20.50000E-06,-187.50000000E-03,+3.28125000000E+00
+20.55000E-06,-31.25000000E-03,+3.28125000000E+00
+20.60000E-06,-187.50000000E-03,+3.28125000000E+00
+20.65000E-06,-187.50000000E-03,+3.28125000000E+00
+20.70000E-06,-187.50000000E-03,+3.28125000000E+00
+20.75000E-06,-31.25000000E-03,+3.43750000000E+00
+20.80000E-06,-31.25000000E-03,+3.28125000000E+00
+20.85000E-06,-187.50000000E-03,+3.28125000000E+00
+20.90000E-06,-187.50000000E-03,+3.28125000000E+00
+20.95000E-06,-187.50000000E-03,+3.28125000000E+00
+21.00000E-06,-187.50000000E-03,+3.28125000000E+00
+21.05000E-06,-187.50000000E-03,+3.28125000000E+00
+21.10000E-06,-187.50000000E-03,+3.28125000000E+00
+21.15000E-06,-31.25000000E-03,+3.28125000000E+00
+21.20000E-06,-187.50000000E-03,+3.28125000000E+00
+21.25000E-06,-187.50000000E-03,+3.28125000000E+00
+21.30000E-06,-187.50000000E-03,+3.28125000000E+00
+21.35000E-06,-31.25000000E-03,+3.28125000000E+00
+21.40000E-06,-187.50000000E-03,+3.28125000000E+00
+21.45000E-06,-187.50000000E-03,+3.28125000000E+00
+21.50000E-06,-187.50000000E-03,+3.28125000000E+00
+21.55000E-06,-31.25000000E-03,+3.28125000000E+00
+21.60000E-06,-187.50000000E-03,+3.28125000000E+00
+21.65000E-06,-187.50000000E-03,+3.28125000000E+00
+21.70000E-06,-187.50000000E-03,+3.28125000000E+00
+21.75000E-06,-31.25000000E-03,+3.28125000000E+00
+21.80000E-06,-187.50000000E-03,+3.28125000000E+00
+21.85000E-06,-187.50000000E-03,+3.28125000000E+00
+21.90000E-06,-187.50000000E-03,+3.28125000000E+00
+21.95000E-06,-31.25000000E-03,+3.28125000000E+00
+22.00000E-06,-187.50000000E-03,+3.28125000000E+00
+22.05000E-06,-187.50000000E-03,+3.28125000000E+00
+22.10000E-06,-187.50000000E-03,+3.28125000000E+00
+22.15000E-06,-31.25000000E-03,+3.28125000000E+00
+22.20000E-06,-187.50000000E-03,+3.28125000000E+00
+22.25000E-06,-187.50000000E-03,+3.28125000000E+00
+22.30000E-06,-187.50000000E-03,+3.28125000000E+00
+22.35000E-06,-31.25000000E-03,+3.28125000000E+00
+22.40000E-06,-343.75000000E-03,+3.28125000000E+00
+22.45000E-06,-187.50000000E-03,+3.28125000000E+00
+22.50000E-06,-187.50000000E-03,+3.28125000000E+00
+22.55000E-06,-31.25000000E-03,+3.28125000000E+00
+22.60000E-06,-187.50000000E-03,+3.28125000000E+00
+22.65000E-06,-187.50000000E-03,+3.28125000000E+00
+22.70000E-06,-187.50000000E-03,+3.28125000000E+00
+22.75000E-06,-31.25000000E-03,+3.28125000000E+00
+22.80000E-06,-343.75000000E-03,+3.28125000000E+00
+22.85000E-06,-187.50000000E-03,+3.28125000000E+00
+22.90000E-06,-187.50000000E-03,+3.28125000000E+00
+22.95000E-06,-187.50000000E-03,+3.28125000000E+00
+23.00000E-06,-187.50000000E-03,+3.28125000000E+00
+23.05000E-06,-187.50000000E-03,+3.28125000000E+00
+23.10000E-06,-187.50000000E-03,+3.28125000000E+00
+23.15000E-06,-31.25000000E-03,+3.28125000000E+00
+23.20000E-06,-343.75000000E-03,+3.28125000000E+00
+23.25000E-06,-31.25000000E-03,+3.28125000000E+00
+23.30000E-06,-187.50000000E-03,+3.28125000000E+00
+23.35000E-06,-187.50000000E-03,+3.28125000000E+00
+23.40000E-06,-343.75000000E-03,+3.28125000000E+00
+23.45000E-06,-31.25000000E-03,+3.28125000000E+00
+23.50000E-06,-187.50000000E-03,+3.28125000000E+00
+23.55000E-06,-187.50000000E-03,+3.28125000000E+00
+23.60000E-06,-187.50000000E-03,+3.28125000000E+00
+23.65000E-06,-187.50000000E-03,+3.28125000000E+00
+23.70000E-06,-187.50000000E-03,+3.28125000000E+00
+23.75000E-06,-31.25000000E-03,+3.28125000000E+00
+23.80000E-06,-187.50000000E-03,+3.28125000000E+00
+23.85000E-06,-31.25000000E-03,+3.28125000000E+00
+23.90000E-06,-187.50000000E-03,+3.28125000000E+00
+23.95000E-06,-187.50000000E-03,+3.28125000000E+00
+24.00000E-06,-31.25000000E-03,+3.28125000000E+00
+24.05000E-06,-31.25000000E-03,+3.28125000000E+00
+24.10000E-06,-187.50000000E-03,+3.28125000000E+00
+24.15000E-06,-31.25000000E-03,+3.28125000000E+00
+24.20000E-06,-343.75000000E-03,+3.28125000000E+00
+24.25000E-06,-31.25000000E-03,+3.28125000000E+00
+24.30000E-06,-187.50000000E-03,+3.28125000000E+00
+24.35000E-06,-31.25000000E-03,+3.28125000000E+00
+24.40000E-06,-187.50000000E-03,+3.28125000000E+00
+24.45000E-06,-31.25000000E-03,+3.28125000000E+00
+24.50000E-06,-187.50000000E-03,+3.28125000000E+00
+24.55000E-06,-31.25000000E-03,+3.28125000000E+00
+24.60000E-06,-187.50000000E-03,+3.28125000000E+00
+24.65000E-06,-187.50000000E-03,+3.28125000000E+00
+24.70000E-06,-187.50000000E-03,+3.12500000000E+00
+24.75000E-06,-187.50000000E-03,+3.28125000000E+00
+24.80000E-06,-187.50000000E-03,+3.12500000000E+00
+24.85000E-06,-187.50000000E-03,+3.28125000000E+00
+24.90000E-06,-187.50000000E-03,+3.28125000000E+00
+24.95000E-06,-31.24999998E-03,+3.28125000000E+00
+25.00000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.05000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.10000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.15000E-06,+4.96875000000E+00,+3.28125000000E+00
+25.20000E-06,+4.81250000000E+00,+3.12500000000E+00
+25.25000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.30000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.35000E-06,+4.81250000000E+00,+3.12500000000E+00
+25.40000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.45000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.50000E-06,+4.96875000000E+00,+3.28125000000E+00
+25.55000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.60000E-06,+4.81250000000E+00,+3.28125000000E+00
+25.65000E-06,+4.81250000000E+00,+2.96875000000E+00
+25.70000E-06,+4.81250000000E+00,+2.50000000000E+00
+25.75000E-06,+4.81250000000E+00,+1.71875000000E+00
+25.80000E-06,+4.81250000000E+00,+937.50000000E-03
+25.85000E-06,+4.81250000000E+00,+625.00000000E-03
+25.90000E-06,+4.81250000000E+00,+312.50000000E-03
+25.95000E-06,+4.81250000000E+00,+468.75000000E-03
+26.00000E-06,+4.81250000000E+00,+1.09375000000E+00
+26.05000E-06,+4.81250000000E+00,+1.25000000000E+00
+26.10000E-06,+4.81250000000E+00,+468.75000000E-03
+26.15000E-06,+4.81250000000E+00,+312.50000000E-03
+26.20000E-06,+4.81250000000E+00,+312.50000000E-03
+26.25000E-06,+4.81250000000E+00,+312.50000000E-03
+26.30000E-06,+4.65625000000E+00,+312.50000000E-03
+26.35000E-06,+4.81250000000E+00,+312.50000000E-03
+26.40000E-06,+4.81250000000E+00,+312.50000000E-03
+26.45000E-06,+4.81250000000E+00,+468.75000000E-03
+26.50000E-06,+4.81250000000E+00,+312.50000000E-03
+26.55000E-06,+4.81250000000E+00,+468.75000000E-03
+26.60000E-06,+4.81250000000E+00,+468.75000000E-03
+26.65000E-06,+4.81250000000E+00,+468.75000000E-03
+26.70000E-06,+4.96875000000E+00,+312.50000000E-03
+26.75000E-06,+4.81250000000E+00,+156.25000000E-03
+26.80000E-06,+4.81250000000E+00,+312.50000000E-03
+26.85000E-06,+4.81250000000E+00,+312.50000000E-03
+26.90000E-06,+4.81250000000E+00,+312.50000000E-03
+26.95000E-06,+4.81250000000E+00,+312.50000000E-03
+27.00000E-06,+4.96875000000E+00,+312.50000000E-03
+27.05000E-06,+4.96875000000E+00,+468.75000000E-03
+27.10000E-06,+4.81250000000E+00,+468.75000000E-03
+27.15000E-06,+4.81250000000E+00,+468.75000000E-03
+27.20000E-06,+4.81250000000E+00,+468.75000000E-03
+27.25000E-06,+4.81250000000E+00,+312.50000000E-03
+27.30000E-06,+4.96875000000E+00,+312.50000000E-03
+27.35000E-06,+4.81250000000E+00,+312.50000000E-03
+27.40000E-06,+4.81250000000E+00,+312.50000000E-03
+27.45000E-06,+4.81250000000E+00,+312.50000000E-03
+27.50000E-06,+4.81250000000E+00,+312.50000000E-03
+27.55000E-06,+4.81250000000E+00,+312.50000000E-03
+27.60000E-06,+4.81250000000E+00,+312.50000000E-03
+27.65000E-06,+4.81250000000E+00,+468.75000000E-03
+27.70000E-06,+4.65625000000E+00,+468.75000000E-03
+27.75000E-06,+4.81250000000E+00,+312.50000000E-03
+27.80000E-06,+4.81250000000E+00,+312.50000000E-03
+27.85000E-06,+4.81250000000E+00,+312.50000000E-03
+27.90000E-06,+4.81250000000E+00,+312.50000000E-03
+27.95000E-06,+4.81250000000E+00,+312.50000000E-03
+28.00000E-06,+4.81250000000E+00,+312.50000000E-03
+28.05000E-06,+4.65625000000E+00,+312.50000000E-03
+28.10000E-06,+4.81250000000E+00,+312.50000000E-03
+28.15000E-06,+4.81250000000E+00,+312.50000000E-03
+28.20000E-06,+4.81250000000E+00,+312.50000000E-03
+28.25000E-06,+4.81250000000E+00,+312.50000000E-03
+28.30000E-06,+4.81250000000E+00,+312.50000000E-03
+28.35000E-06,+4.81250000000E+00,+312.50000000E-03
+28.40000E-06,+4.81250000000E+00,+468.75000000E-03
+28.45000E-06,+4.81250000000E+00,+312.50000000E-03
+28.50000E-06,+4.81250000000E+00,+468.75000000E-03
+28.55000E-06,+4.81250000000E+00,+312.50000000E-03
+28.60000E-06,+4.96875000000E+00,+312.50000000E-03
+28.65000E-06,+4.81250000000E+00,+312.50000000E-03
+28.70000E-06,+4.81250000000E+00,+312.50000000E-03
+28.75000E-06,+4.81250000000E+00,+312.50000000E-03
+28.80000E-06,+4.81250000000E+00,+312.50000000E-03
+28.85000E-06,+4.81250000000E+00,+312.50000000E-03
+28.90000E-06,+4.81250000000E+00,+312.50000000E-03
+28.95000E-06,+4.81250000000E+00,+312.50000000E-03
+29.00000E-06,+4.81250000000E+00,+468.75000000E-03
+29.05000E-06,+4.65625000000E+00,+468.75000000E-03
+29.10000E-06,+4.81250000000E+00,+468.75000000E-03
+29.15000E-06,+4.81250000000E+00,+468.75000000E-03
+29.20000E-06,+4.81250000000E+00,+312.50000000E-03
+29.25000E-06,+4.81250000000E+00,+312.50000000E-03
+29.30000E-06,+4.81250000000E+00,+468.75000000E-03
+29.35000E-06,+4.81250000000E+00,+312.50000000E-03
+29.40000E-06,+4.96875000000E+00,+468.75000000E-03
+29.45000E-06,+4.81250000000E+00,+312.50000000E-03
+29.50000E-06,+4.81250000000E+00,+312.50000000E-03
+29.55000E-06,+4.81250000000E+00,+468.75000000E-03
+29.60000E-06,+4.65625000000E+00,+312.50000000E-03
+29.65000E-06,+4.81250000000E+00,+312.50000000E-03
+29.70000E-06,+4.65625000000E+00,+312.50000000E-03
+29.75000E-06,+4.81250000000E+00,+468.75000000E-03
+29.80000E-06,+4.81250000000E+00,+468.75000000E-03
+29.85000E-06,+4.81250000000E+00,+468.75000000E-03
+29.90000E-06,+4.65625000000E+00,+468.75000000E-03
+29.95000E-06,+4.81250000000E+00,+468.75000000E-03
+30.00000E-06,+4.81250000000E+00,+312.50000000E-03
+30.05000E-06,+4.96875000000E+00,+312.50000000E-03
+30.10000E-06,+4.81250000000E+00,+312.50000000E-03
+30.15000E-06,+4.65625000000E+00,+312.50000000E-03
+30.20000E-06,+4.81250000000E+00,+312.50000000E-03
+30.25000E-06,+4.81250000000E+00,+468.75000000E-03
+30.30000E-06,+4.81250000000E+00,+312.50000000E-03
+30.35000E-06,+4.81250000000E+00,+468.75000000E-03
+30.40000E-06,+4.81250000000E+00,+468.75000000E-03
+30.45000E-06,+4.81250000000E+00,+312.50000000E-03
+30.50000E-06,+4.81250000000E+00,+468.75000000E-03
+30.55000E-06,+4.65625000000E+00,+468.75000000E-03
+30.60000E-06,+4.81250000000E+00,+312.50000000E-03
+30.65000E-06,+4.81250000000E+00,+468.75000000E-03
+30.70000E-06,+4.81250000000E+00,+468.75000000E-03
+30.75000E-06,+4.81250000000E+00,+468.75000000E-03
+30.80000E-06,+4.81250000000E+00,+468.75000000E-03
+30.85000E-06,+4.81250000000E+00,+312.50000000E-03
+30.90000E-06,+4.81250000000E+00,+312.50000000E-03
+30.95000E-06,+4.81250000000E+00,+468.75000000E-03
+31.00000E-06,+4.81250000000E+00,+156.25000000E-03
+31.05000E-06,+4.81250000000E+00,+312.50000000E-03
+31.10000E-06,+4.81250000000E+00,+156.25000000E-03
+31.15000E-06,+4.81250000000E+00,+156.25000000E-03
+31.20000E-06,+4.81250000000E+00,+156.25000000E-03
+31.25000E-06,+4.81250000000E+00,+312.50000000E-03
+31.30000E-06,+4.65625000000E+00,+156.25000000E-03
+31.35000E-06,+4.81250000000E+00,+156.25000000E-03
+31.40000E-06,+4.81250000000E+00,+156.25000000E-03
+31.45000E-06,+4.81250000000E+00,+0.0E+00
+31.50000E-06,+4.81250000000E+00,+156.25000000E-03
+31.55000E-06,+4.81250000000E+00,+156.25000000E-03
+31.60000E-06,+4.81250000000E+00,+312.50000000E-03
+31.65000E-06,+4.81250000000E+00,+312.50000000E-03
+31.70000E-06,+4.81250000000E+00,+468.75000000E-03
+31.75000E-06,+4.81250000000E+00,+312.50000000E-03
+31.80000E-06,+4.65625000000E+00,+468.75000000E-03
+31.85000E-06,+4.65625000000E+00,+937.50000000E-03
+31.90000E-06,+4.81250000000E+00,+1.09375000000E+00
+31.95000E-06,+4.81250000000E+00,+1.56250000000E+00
+32.00000E-06,+4.81250000000E+00,+1.87500000000E+00
+32.05000E-06,+4.81250000000E+00,+2.18750000000E+00
+32.10000E-06,+4.81250000000E+00,+2.34375000000E+00
+32.15000E-06,+4.81250000000E+00,+2.34375000000E+00
+32.20000E-06,+4.81250000000E+00,+2.34375000000E+00
+32.25000E-06,+4.81250000000E+00,+2.18750000000E+00
+32.30000E-06,+4.81250000000E+00,+1.87500000000E+00
+32.35000E-06,+4.65625000000E+00,+1.71875000000E+00
+32.40000E-06,+4.81250000000E+00,+1.25000000000E+00
+32.45000E-06,+4.81250000000E+00,+781.25000000E-03
+32.50000E-06,+4.81250000000E+00,+468.75000000E-03
+32.55000E-06,+4.65625000000E+00,+468.75000000E-03
+32.60000E-06,+4.81250000000E+00,+468.75000000E-03
+32.65000E-06,+4.81250000000E+00,+312.50000000E-03
+32.70000E-06,+4.81250000000E+00,+625.00000000E-03
+32.75000E-06,+4.81250000000E+00,+312.50000000E-03
+32.80000E-06,+4.81250000000E+00,+312.50000000E-03
+32.85000E-06,+4.81250000000E+00,+312.50000000E-03
+32.90000E-06,+4.81250000000E+00,+312.50000000E-03
+32.95000E-06,+4.81250000000E+00,+312.50000000E-03
+33.00000E-06,+4.81250000000E+00,+468.75000000E-03
+33.05000E-06,+4.96875000000E+00,+468.75000000E-03
+33.10000E-06,+4.81250000000E+00,+312.50000000E-03
+33.15000E-06,+4.81250000000E+00,+468.75000000E-03
+33.20000E-06,+4.81250000000E+00,+468.75000000E-03
+33.25000E-06,+4.81250000000E+00,+312.50000000E-03
+33.30000E-06,+4.81249999996E+00,+468.75000000E-03
+33.35000E-06,-31.25000000E-03,+312.50000000E-03
+33.40000E-06,-187.50000000E-03,+468.75000000E-03
+33.45000E-06,-31.25000000E-03,+312.50000000E-03
+33.50000E-06,-187.50000000E-03,+312.50000000E-03
+33.55000E-06,-31.25000000E-03,+312.50000000E-03
+33.60000E-06,-343.75000000E-03,+156.25000000E-03
+33.65000E-06,-31.25000000E-03,+312.50000000E-03
+33.70000E-06,-187.50000000E-03,+312.50000000E-03
+33.75000E-06,-31.25000000E-03,+156.25000000E-03
+33.80000E-06,-343.75000000E-03,+156.25000000E-03
+33.85000E-06,-187.50000000E-03,+156.25000000E-03
+33.90000E-06,-187.50000000E-03,+156.25000000E-03
+33.95000E-06,-31.25000000E-03,+156.25000000E-03
+34.00000E-06,-343.75000000E-03,+156.25000000E-03
+34.05000E-06,-187.50000000E-03,+156.25000000E-03
+34.10000E-06,-187.50000000E-03,+156.25000000E-03
+34.15000E-06,-187.50000000E-03,+312.50000000E-03
+34.20000E-06,-187.50000000E-03,+312.50000000E-03
+34.25000E-06,-187.50000000E-03,+468.75000000E-03
+34.30000E-06,-187.50000000E-03,+468.75000000E-03
